60.181376,24.927097,61066945857120,31.5
60.181381,24.926803,61066945860120,9.0
60.181388,24.926648,61066945863124,13.0
60.181481,24.92655,61066945866124,23.0
60.181469,24.926582,61066945868124,16.0
60.181508,24.926504,61066945871124,14.0
60.181537,24.926493,61066945874124,13.0
60.181542,24.926474,61066945876124,10.0
60.181533,24.926508,61066945879124,9.0
60.181525,24.92653,61066945882124,9.0
60.181397,24.927112,61066945886124,30.0
60.181518,24.926552,61066945887124,9.0
60.181422,24.927213,61066945892124,30.0
60.181541,24.926355,61066945892124,10.0
60.181593,24.926436,61066945895124,10.0
60.181645,24.926539,61066945897128,10.0
60.181708,24.926812,61066945900128,10.0
60.181467,24.927252,61066945905128,30.0
60.181829,24.927395,61066945905128,4.0
60.181949,24.927777,61066945908128,4.0
60.182055,24.928157,61066945911128,4.0
60.181744,24.927685,61066945915128,45.0
60.182166,24.928562,61066945916128,3.0
60.182177,24.928609,61066945919128,3.0
60.18195,24.927747,61066945923128,30.0
60.182176,24.928599,61066945924128,3.0
60.182181,24.928584,61066945928128,3.0
60.182184,24.928572,61066945931128,3.0
60.182014,24.927266,61066945936128,49.5
60.182184,24.928565,61066945936132,3.0
60.182184,24.928565,61066945939132,3.0
60.182184,24.928561,61066945942132,3.0
60.181959,24.927343,61066945946132,51.0
60.182183,24.928557,61066945947132,4.0
60.182238,24.928642,61066945950132,4.0
60.182688,24.927227,61066945954132,85.5
60.182439,24.929143,61066945955132,6.0
60.182511,24.926299,61066945959132,40.5
60.182772,24.93018,61066945961132,5.0
60.18287,24.930584,61066945963132,6.0
60.183059,24.93102,61066945966132,5.0
60.183312,24.931339,61066945969132,3.0
60.183579,24.931538,61066945972136,3.0
60.183862,24.931709,61066945975136,4.0
60.184142,24.931912,61066945978136,4.0
60.182963,24.929459,61066945982136,669.0
60.184505,24.932104,61066945983136,3.0
60.184632,24.932226,61066945986136,4.0
60.182963,24.929459,61066945990136,669.0
60.184705,24.932445,61066945991136,4.0
60.184718,24.932451,61066945994136,4.0
60.175899,24.931193,61066945998136,551.0
60.184727,24.93245,61066945999136,3.0
60.182963,24.929459,61066946003136,669.0
60.184733,24.932454,61066946004136,3.0
60.182963,24.929459,61066946009140,669.0
60.184733,24.932456,61066946009140,3.0
60.184733,24.932456,61066946012140,3.0
60.184743,24.93249,61066946015140,3.0
60.182963,24.929459,61066946019140,669.0
60.184763,24.932606,61066946020140,4.0
60.182963,24.929459,61066946024140,669.0
60.184836,24.93317,61066946025140,3.0
60.184901,24.933581,61066946028140,3.0
60.184979,24.934066,61066946031140,3.0
60.185056,24.934616,61066946034140,4.0
60.175899,24.931193,61066946038140,551.0
60.18522,24.93559,61066946039144,4.0
60.175899,24.931193,61066946043144,551.0
60.185379,24.936496,61066946044144,5.0
60.185456,24.936928,61066946047144,6.0
60.18548,24.937348,61066946049144,6.0
60.18559,24.937938,61066946052144,4.0
60.185664,24.938481,61066946055144,4.0
60.185102,24.935322,61066946059144,684.0
60.185765,24.939275,61066946060144,6.0
60.185837,24.939656,61066946063144,8.0
60.185888,24.940161,61066946066144,5.0
60.185851,24.940721,61066946071144,45.0
60.186116,24.940845,61066946071144,5.0
60.186284,24.941189,61066946074148,4.0
60.186347,24.941499,61066946077148,5.0
60.18643,24.941757,61066946080148,12.0
60.186473,24.941817,61066946083148,12.0
60.186448,24.941684,61066946086148,11.0
60.186442,24.941706,61066946089148,11.0
60.186404,24.941641,61066946092148,10.0
60.186306,24.94183,61066946096148,51.0
60.186432,24.941699,61066946097148,10.0
60.186513,24.941854,61066946100148,10.0
60.186644,24.942062,61066946103148,10.0
60.186464,24.942014,61066946107148,33.0
60.186783,24.942332,61066946108148,9.0
60.186605,24.943323,61066946113148,64.301003
60.186804,24.942421,61066946113148,3.0
60.186807,24.942421,61066946116148,3.0
60.18681,24.942419,61066946119148,4.0
60.186802,24.943029,61066946124152,80.984001
60.18681,24.94242,61066946124152,4.0
60.18681,24.942421,61066946127152,4.0
60.186698,24.943272,61066946131152,72.275002
60.186816,24.942423,61066946132152,3.0
60.186816,24.942426,61066946135152,4.0
60.186749,24.943161,61066946139152,76.396004
60.186875,24.942652,61066946140152,4.0
60.186767,24.942996,61066946145152,77.782997
60.187005,24.943163,61066946145152,5.0
60.187159,24.943494,61066946148152,4.0
60.18734,24.943786,61066946151152,4.0
60.18695,24.943248,61066946156152,39.0
60.187677,24.944279,61066946156152,5.0
60.187049,24.943164,61066946161156,33.0
60.188035,24.944742,61066946161156,6.0
60.188239,24.944956,61066946164156,8.0
60.188366,24.945073,61066946166156,6.0
60.188602,24.945551,61066946169156,4.0
60.188782,24.94588,61066946172156,5.0
60.188965,24.946225,61066946175156,5.0
60.189093,24.946488,61066946178156,5.0
60.189157,24.946594,61066946181156,5.0
60.18881,24.946094,61066946186156,30.0
60.189166,24.946617,61066946186156,4.0
60.189166,24.946612,61066946189156,4.0
60.189155,24.946589,61066946192156,3.0
60.189156,24.946588,61066946195156,3.0
60.189147,24.946568,61066946198156,3.0
60.188852,24.946132,61066946202156,31.5
60.189142,24.946552,61066946203156,6.0
60.189167,24.946608,61066946206156,6.0
60.188925,24.946208,61066946210156,30.0
60.189242,24.946679,61066946211160,5.0
60.189015,24.946387,61066946215160,30.0
60.189316,24.946801,61066946217160,5.0
60.189065,24.946469,61066946221160,36.0
60.189318,24.946875,61066946222160,4.0
60.189301,24.9469,61066946225160,3.0
60.189073,24.946513,61066946229160,37.5
60.189297,24.946898,61066946230160,3.0
60.189303,24.946892,61066946233160,3.0
60.189301,24.946888,61066946236160,3.0
60.189034,24.94643,61066946240160,36.0
60.189297,24.946883,61066946241160,3.0
60.1891,24.946556,61066946245160,42.0
60.189327,24.946926,61066946247160,4.0
60.189196,24.946686,61066946251160,30.0
60.18957,24.947329,61066946252160,5.0
60.189673,24.947609,61066946255160,5.0
60.189476,24.947529,61066946259160,149.026993
60.189762,24.947827,61066946260160,4.0
60.18981,24.947903,61066946263164,4.0
60.189508,24.947447,61066946267164,83.042999
60.189903,24.948085,61066946268164,4.0
60.190009,24.948267,61066946271164,4.0
60.189598,24.947791,61066946275164,40.5
60.190265,24.948712,61066946276164,6.0
60.190452,24.948985,61066946279164,5.0
60.190616,24.949202,61066946282164,4.0
