60.224515,25.021293,61350895508462,6.0
60.223837,25.02256,61350895524462,40.5
60.225454,25.022179,61350895551462,86.420998
60.225251,25.022121,61350895562462,8.0
60.225639,25.023398,61350895594462,90.918999
60.225401,25.023275,61350895630462,47.403
60.225518,25.02357,61350895644462,33.511002
60.225491,25.023202,61350895662462,43.948002
60.225482,25.023099,61350895705462,47.577
60.225458,25.023312,61350895719462,45.0
60.225523,25.024086,61350895730462,8.0
60.225446,25.023311,61350895832462,44.551998
60.22521,25.025825,61350895844462,7.0
60.225343,25.025963,61350895858462,16.0
60.225248,25.026795,61350895891462,11.0
60.224877,25.033151,61350896085462,13.0
60.224425,25.033851,61350896121462,94.5
60.225269,25.028351,61350896135462,36.0
60.230115,25.040485,61350896329462,40.5
60.227167,25.037816,61350896356462,9.0
60.227969,25.038793,61350896415462,8.0
60.229196,25.038863,61350896429462,50.514999
60.234827,25.036072,61350896564462,1121.0
60.234827,25.036072,61350896610462,1121.0
60.234192,25.035449,61350896621462,993.0
60.234192,25.035449,61350896635462,993.0
60.234192,25.035449,61350896646462,993.0
60.234827,25.036072,61350896712462,1121.0
60.234827,25.036072,61350896759462,1121.0
60.234827,25.036072,61350896805462,1121.0
60.234192,25.035449,61350896816462,993.0
60.234192,25.035449,61350896827462,993.0
60.233363,25.033508,61350897031462,15.0
60.233805,25.033429,61350897058462,15.0
60.233938,25.030955,61350897175462,5.0
60.233742,25.031009,61350897189462,14.0
60.230132,25.016018,61350897356462,966.0
60.230022,25.015518,61350897374462,761.0
60.230132,25.016018,61350897531462,966.0
60.229032,25.022435,61350894049462,10.0
60.228953,25.022368,61350894064462,13.0
60.228404,25.02202,61350894113462,16.0
60.22831,25.022108,61350894127462,19.0
60.227015,25.021494,61350894143462,105.073997
60.226936,25.021445,61350894161462,75.944
60.226665,25.021352,61350894175462,48.453999
60.2272,25.021957,61350894250462,94.964996
60.228451,25.018199,61350894311462,191.453995
60.228443,25.017839,61350894357462,37.5
60.227899,25.014272,61350894383462,57.0
60.227554,25.014317,61350894417462,37.5
60.227541,25.014276,61350894431462,33.0
60.225963,25.012893,61350894599462,7.0
60.225685,25.012864,61350894613462,19.0
60.224817,25.013411,61350894649462,41.181
60.225114,25.012652,61350894659462,9.0
60.224844,25.01343,61350894677462,40.196999
60.224929,25.012633,61350894691462,8.0
60.22477,25.013227,61350894706462,14.0
60.224822,25.013374,61350894720462,17.0
60.224779,25.013235,61350894735462,18.0
60.224675,25.013187,61350894777462,43.632999
60.223776,24.994659,61350894824462,841.0
