60.181381,24.926803,61382478660120,9.0
60.181388,24.926648,61382478663124,13.0
60.181469,24.926582,61382478668124,16.0
60.181508,24.926504,61382478671124,14.0
60.181537,24.926493,61382478674124,13.0
60.181542,24.926474,61382478676124,10.0
60.181533,24.926508,61382478679124,9.0
60.181525,24.92653,61382478682124,9.0
60.181518,24.926552,61382478687124,9.0
60.181541,24.926355,61382478692124,10.0
60.181593,24.926436,61382478695124,10.0
60.181645,24.926539,61382478697128,10.0
60.181708,24.926812,61382478700128,10.0
60.181829,24.927395,61382478705128,4.0
60.181949,24.927777,61382478708128,4.0
60.182055,24.928157,61382478711128,4.0
60.182166,24.928562,61382478716128,3.0
60.182177,24.928609,61382478719128,3.0
60.182176,24.928599,61382478724128,3.0
60.182181,24.928584,61382478728128,3.0
60.182184,24.928572,61382478731128,3.0
60.182184,24.928565,61382478736132,3.0
60.182184,24.928565,61382478739132,3.0
60.182184,24.928561,61382478742132,3.0
60.182183,24.928557,61382478747132,4.0
60.182238,24.928642,61382478750132,4.0
60.182439,24.929143,61382478755132,6.0
60.182772,24.93018,61382478761132,5.0
60.18287,24.930584,61382478763132,6.0
60.183059,24.93102,61382478766132,5.0
60.183312,24.931339,61382478769132,3.0
60.183579,24.931538,61382478772136,3.0
60.183862,24.931709,61382478775136,4.0
60.184142,24.931912,61382478778136,4.0
60.184505,24.932104,61382478783136,3.0
60.184632,24.932226,61382478786136,4.0
60.184705,24.932445,61382478791136,4.0
60.184718,24.932451,61382478794136,4.0
60.184727,24.93245,61382478799136,3.0
60.184733,24.932454,61382478804136,3.0
60.184733,24.932456,61382478809140,3.0
60.184733,24.932456,61382478812140,3.0
60.184743,24.93249,61382478815140,3.0
60.184763,24.932606,61382478820140,4.0
60.184836,24.93317,61382478825140,3.0
60.184901,24.933581,61382478828140,3.0
60.184979,24.934066,61382478831140,3.0
60.185056,24.934616,61382478834140,4.0
60.18522,24.93559,61382478839144,4.0
60.185379,24.936496,61382478844144,5.0
60.185456,24.936928,61382478847144,6.0
60.18548,24.937348,61382478849144,6.0
60.18559,24.937938,61382478852144,4.0
60.185664,24.938481,61382478855144,4.0
60.185765,24.939275,61382478860144,6.0
60.185837,24.939656,61382478863144,8.0
60.185888,24.940161,61382478866144,5.0
60.186116,24.940845,61382478871144,5.0
60.186284,24.941189,61382478874148,4.0
60.186347,24.941499,61382478877148,5.0
60.18643,24.941757,61382478880148,12.0
60.186473,24.941817,61382478883148,12.0
60.186448,24.941684,61382478886148,11.0
60.186442,24.941706,61382478889148,11.0
60.186404,24.941641,61382478892148,10.0
60.186432,24.941699,61382478897148,10.0
60.186513,24.941854,61382478900148,10.0
60.186644,24.942062,61382478903148,10.0
60.186783,24.942332,61382478908148,9.0
60.186804,24.942421,61382478913148,3.0
60.186807,24.942421,61382478916148,3.0
60.18681,24.942419,61382478919148,4.0
60.18681,24.94242,61382478924152,4.0
60.18681,24.942421,61382478927152,4.0
60.186816,24.942423,61382478932152,3.0
60.186816,24.942426,61382478935152,4.0
60.186875,24.942652,61382478940152,4.0
60.187005,24.943163,61382478945152,5.0
60.187159,24.943494,61382478948152,4.0
60.18734,24.943786,61382478951152,4.0
60.187677,24.944279,61382478956152,5.0
60.188035,24.944742,61382478961156,6.0
60.188239,24.944956,61382478964156,8.0
60.188366,24.945073,61382478966156,6.0
60.188602,24.945551,61382478969156,4.0
60.188782,24.94588,61382478972156,5.0
60.188965,24.946225,61382478975156,5.0
60.189093,24.946488,61382478978156,5.0
60.189157,24.946594,61382478981156,5.0
60.189166,24.946617,61382478986156,4.0
60.189166,24.946612,61382478989156,4.0
60.189155,24.946589,61382478992156,3.0
60.189156,24.946588,61382478995156,3.0
60.189147,24.946568,61382478998156,3.0
60.189142,24.946552,61382479003156,6.0
60.189167,24.946608,61382479006156,6.0
60.189242,24.946679,61382479011160,5.0
60.189316,24.946801,61382479017160,5.0
60.189318,24.946875,61382479022160,4.0
60.189301,24.9469,61382479025160,3.0
60.189297,24.946898,61382479030160,3.0
60.189303,24.946892,61382479033160,3.0
60.189301,24.946888,61382479036160,3.0
60.189297,24.946883,61382479041160,3.0
60.189327,24.946926,61382479047160,4.0
